building_id,lon,lat,n_addresses,adresse_ejemplo,parcel_ref,parcel_label,parcel_area_m2
Building2D.ACT_c50ae5d9-4ef3-4645-9a46-28ee9e28f9f3,6.1678673,49.8891533,0,,004D01240004209,1240/4209,8310.39
Building2D.ACT_c51709f2-a919-470c-8c18-1bbaee3fb894,6.2223929,49.8729057,1,"17, Rue de la Gare, 9353 Bettendorf, Luxembourg",013A02706005230,2706/5230,1348.98
Building2D.ACT_c5565520-af99-4dc4-a763-900caeb0fe59,6.1860171,49.867,0,,013C00300004147,300/4147,1709
Building2D.ACT_c5755580-d02f-4d46-af62-75d820f08399,6.2575424,49.8831265,1,"14C, Maison, 9456 Hoesdorf, Luxembourg",096A00052001757,52/1757,9643.84
Building2D.ACT_c586604f-d640-4fe9-bd44-c6c7d2dcbfff,6.23915,49.8709457,0,,013B01337002273,1337/2273,6199.38
Building2D.ACT_c60797dd-27da-450f-98dc-1aafbd862765,6.176595,49.8636986,0,,013C00031004908,31/4908,243.89
Building2D.ACT_c641d7dc-6421-446f-b567-d9916bb9da57,6.1788982,49.8649618,1,"22A, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00087005028,87/5028,192.17
Building2D.ACT_c6641f48-f033-4da3-8b78-6de483500998,6.1880571,49.8738957,0,,004D02142002430,2142/2430,10409.53
Building2D.ACT_c6b8abc3-efe2-4c7f-94da-8cab9defe4ce,6.2380678,49.8668133,2,"9, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00100002066,100/2066,186.08
Building2D.ACT_c6c0c555-3d01-41f1-91f2-6faf999f3c78,6.229106,49.861824,0,,013A02841005710,2841/5710,43541.32
Building2D.ACT_c6e8acb9-f18e-4af9-bd28-a718ec1f7d5d,6.1747986,49.8637457,0,,013C02034004525,2034/4525,1195.83
Building2D.ACT_c6f3855a-c8cc-4728-a266-e52ce682ce5c,6.20609,49.8778987,0,,013A01252003853,1252/3853,14072.46
Building2D.ACT_c70d245b-75f1-403f-ba65-c3cd3bd8bbce,6.1847644,49.8706167,0,,013C02783002228,2783/2228,781.08
Building2D.ACT_c71236cd-2b5e-4150-a1d3-2b560524bdfe,6.255084,49.883836,0,,096A00117001863,117/1863,216.92
Building2D.ACT_c730c406-de1e-4911-a98b-ce9ae52eed36,6.2162814,49.8709971,1,"2, Am Schoss, 9353 Bettendorf, Luxembourg",013A02271005797,2271/5797,644.63
Building2D.ACT_c73fba06-a76b-4cbf-9850-5d98ccc0db43,6.2394842,49.8690767,1,"2A, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01441002077,1441/2077,310.96
Building2D.ACT_c7507757-771e-46a0-83ad-8482664e5ebc,6.1850811,49.8668578,1,"74, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00284004545,284/4545,438.74
Building2D.ACT_c76e2cc8-2295-48d8-a3de-11ed1de9f636,6.1821679,49.8955129,0,,004E00018004002,18/4002,6888.64
Building2D.ACT_c7b95d56-ad43-4db8-a9a5-cb780aaa172a,6.2144681,49.8742271,0,,013A00263005089,263/5089,2888.9
Building2D.ACT_c7c0a059-6005-42f1-a80c-9c18454b95cd,6.1764367,49.8672433,0,,013C00615002383,615/2383,2512.65
Building2D.ACT_c7cbdeab-c0d0-410b-b2ee-40e78e9b8b5d,6.222375,49.8734375,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_c7cd757d-25a3-4f60-984d-123a3b1dcd70,6.1681357,49.8893271,0,,004D01240004209,1240/4209,8310.39
Building2D.ACT_c80f30a9-831c-4725-af91-42bac6b3686d,6.21393,49.8736955,0,,013A00267005877,267/5877,7355.3
Building2D.ACT_c828d988-34b7-4018-b812-62c9445f0f70,6.178786,49.86265,0,,013C01031004843,1031/4843,1334.59
Building2D.ACT_c82e8a95-1d8c-4c19-813d-0a8b28c43094,6.2157629,49.8766586,1,"11, Rue de l'Eglise, 9355 Bettendorf, Luxembourg",013A00118004719,118/4719,548.62
Building2D.ACT_c84c92c9-df7b-44a1-b740-faaab1c494da,6.2169085,49.8748392,0,,013A00213005428,213/5428,10114.6
Building2D.ACT_c8a85137-9e25-4b28-96f6-d4e4bde27471,6.1700457,49.8632814,0,,013C02127005271,2127/5271,155255.51
Building2D.ACT_c8ae25be-da60-4b59-8944-b02129fd0c9a,6.1791686,49.86404,0,,013C01038004227,1038/4227,842.32
Building2D.ACT_c8c52a55-f7b6-4ede-866f-28c8a5f81813,6.2343929,49.8865357,0,,013A02015004541,2015/4541,176404.8
Building2D.ACT_c8e8c4b5-facf-47ad-829f-01f0355e0a7e,6.2221989,49.8749289,2,"1B, Rue du Moulin, 9353 Bettendorf, Luxembourg",013A00384005216,384/5216,603
Building2D.ACT_c8f155cc-61bc-4990-ac24-3916af2b1242,6.2219392,49.8783483,1,"4, Im Donner, 9357 Bettendorf, Luxembourg",013A00481005188,481/5188,576
Building2D.ACT_c9015407-d060-4d2e-b33e-d8a137deb4d5,6.188762,49.872404,0,,013A02970005804,2970/5804,2748.62
Building2D.ACT_c92f7c5d-14e5-46bd-9358-d706e2de0c17,6.1703293,49.864926,1,"92, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00100001095,100/1095,345.01
Building2D.ACT_c9355726-536d-4102-8523-ad19df388742,6.2246182,49.87631,1,"14, Cité Hannert dem Schlass, 9353 Bettendorf, Luxembourg",013A00512005251,512/5251,471.15
Building2D.ACT_c93f9aaf-978b-4ad3-9625-7a6c659b9e09,6.1824173,49.86661,1,"47, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00473004149,473/4149,889.44
Building2D.ACT_c943abbc-79b4-49d6-a1ea-5a7c3cfd8e6e,6.22018,49.8726257,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_c9597a57-c979-452e-95ee-e62ecb6472de,6.217507,49.888082,2,"1, Webeschhaff, 9356 Bettendorf, Luxembourg",013A01915005489,1915/5489,51359.47
Building2D.ACT_c983271a-c967-4539-b8f5-f325543df5f2,6.1738536,49.86442,1,"138, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00075001235,75/1235,1396.57
Building2D.ACT_c98ba240-cec5-4851-a9f8-41ae095b4d8e,6.1856243,49.8847496,0,,047C00249000245,249/245,6631.87
Building2D.ACT_c9a46fc1-dd24-4e04-8d13-1380f85b5787,6.2385546,49.8675015,1,"12, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00123000608,123/608,31.26
Building2D.ACT_ca052c28-a793-4ebb-b079-d2c5f679cc48,6.2155336,49.8761455,1,"2, Rue de l'Eglise, 9355 Bettendorf, Luxembourg",013A00113004132,113/4132,91.92
Building2D.ACT_ca46c79c-0758-4058-8c70-390875e1c4ab,6.23857,49.8672318,1,"20, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00118000951,118/951,117.06
Building2D.ACT_ca54759d-f438-406d-89b6-b71b2ed5dac3,6.217884,49.872115,0,,013A02700005280,2700/5280,1759.74
Building2D.ACT_ca5958b6-7ee8-4a0b-93ad-adc134d8b271,6.2537145,49.8633091,1,"10, Um Stued, 9390 Reisdorf, Luxembourg",096C00160002948,160/2948,341.41
Building2D.ACT_ca5b499d-f93c-47d5-956b-fabe2abd5732,6.1826143,49.8668686,1,"9, Rue des Prés, 9371 Gilsdorf, Luxembourg",013C00454005110,454/5110,212.83
Building2D.ACT_ca5d2165-6c96-40f7-bc71-dcc018d1c67a,6.2235214,49.8761514,1,"6, Cité Hannert dem Schlass, 9353 Bettendorf, Luxembourg",013A00512005255,512/5255,573.76
Building2D.ACT_ca88d173-eeb3-4017-af09-d88766976f07,6.2193757,49.8720686,0,,013A02704005494,2704/5494,675.69
Building2D.ACT_ca8c20a0-ea51-4512-a89f-4c93124a59a4,6.1790127,49.8630555,1,"12, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C01032004310,1032/4310,1456.4
Building2D.ACT_caee39d0-8140-4d08-a30b-c69a07791901,6.2413331,49.8666815,1,"29, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01477001924,1477/1924,66084.61
Building2D.ACT_cafba159-6733-4bc4-9a14-9d5b47763d8a,6.1790422,49.8616122,1,"29, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C01031004338,1031/4338,544.4
Building2D.ACT_cb011528-617e-46af-a933-c3cc2ad1ec7b,6.175324,49.86547,0,,030B00060001758,60/1758,1447.72
Building2D.ACT_cb092bbf-3d60-4f0d-bcc9-b38f537392dd,6.215559,49.874571,0,,013A00241004808,241/4808,761.72
Building2D.ACT_cb1941d5-9b11-40ba-b7d6-5c7928953deb,6.2157343,49.87605,1,"59, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00112005528,112/5528,121.78
Building2D.ACT_cb2bf6a9-9e76-427f-aeb2-4b7a3032bdd1,6.178648,49.860254,2,"43, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C02592004386,2592/4386,744.81
Building2D.ACT_cb40e21e-8c15-4e38-ace6-f292ef9a2c4e,6.2204178,49.8728133,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_cb60109d-ed21-4c58-9526-151928bc28e0,6.1773629,49.8863586,0,,004D01441002497,1441/2497,4599.7
Building2D.ACT_cbb2b7db-383d-463a-8e9d-1e74fd6437f6,6.262498,49.866654,0,,096C00810002971,810/2971,2641.54
Building2D.ACT_cbe6799b-16de-4a6b-bd58-d59a9ce01744,6.2192733,49.8695,1,"22, Route d'Eppeldorf, 9353 Bettendorf, Luxembourg",013A02677005702,2677/5702,3234.07
Building2D.ACT_cc156fac-d965-4e51-8ebf-66578e06aef3,6.2205542,49.8760471,1,"12, Rue du Château, 9353 Bettendorf, Luxembourg",013A00163004673,163/4673,9133.24
Building2D.ACT_cce839e4-1f91-4eea-b153-e894bfe820f1,6.1765983,49.8640833,1,"4, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00024004721,24/4721,194.91
Building2D.ACT_ccf270de-6de2-4d1f-9541-a8314658acb2,6.1786043,49.8619614,1,"20, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C01031004289,1031/4289,1602.85
Building2D.ACT_cd527f1d-9043-4deb-81c2-79d414996e34,6.237315,49.8669169,1,"13B, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00139002147,139/2147,288.51
Building2D.ACT_cd5f4ce0-cc05-4c81-ad6c-22638ea5d5d0,6.2235533,49.873052,0,,013A02749005121,2749/5121,6734.31
Building2D.ACT_cd63fa65-afe7-47b8-8643-a685de808962,6.2175229,49.8764586,0,,013A00154005049,154/5049,729.97
Building2D.ACT_cd688661-00f7-4ce7-bfb4-aeea63e4d3a6,6.1722625,49.8645555,1,"120, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00085001550,85/1550,811.23
Building2D.ACT_cda5fcd5-e307-4ea9-a7eb-e70caca131e1,6.1713208,49.8651233,1,"71, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00102001255,102/1255,498.14
Building2D.ACT_cdcf1dc5-9d26-4d70-b264-a4a20a9686d3,6.1805505,49.8970983,0,,004E00029000870,29/870,5038.7
Building2D.ACT_cddd4e58-413c-4cce-968e-ad3815d17b18,6.2232413,49.875246,1,"11, Rue du Moulin, 9353 Bettendorf, Luxembourg",013A00534005149,534/5149,3622.85
Building2D.ACT_ce0baf3b-f145-44eb-960a-0361aba02caf,6.1674189,49.88902,0,,004D01240004209,1240/4209,8310.39
Building2D.ACT_ce368740-b69e-4664-95ed-1a083b4da1a9,6.2208671,49.8776657,1,"18, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004890,411/4890,533.92
Building2D.ACT_ce4c74e9-ecbc-4d66-aeee-a1fdb246b647,6.2619914,49.8694271,0,,096C00273003518,273/3518,81.36
Building2D.ACT_ce744cb9-a9a3-4036-b6b2-7f1ed2fab414,6.2205856,49.8772956,1,"9, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004775,411/4775,499.73
Building2D.ACT_ceabd89f-1c74-44b6-8951-22078ebcc858,6.222274,49.875294,1,"2, Rue du Moulin, 9353 Bettendorf, Luxembourg",013A00496004967,496/4967,519.28
Building2D.ACT_ceba8556-155f-4040-ba30-098cc98c1fb2,6.173778,49.863886,1,"8, Um Aale Waasser, 9370 Gilsdorf, Luxembourg",013C02034004518,2034/4518,586.71
Building2D.ACT_ced425b0-cb9c-44f7-92ed-f41a3fe2da98,6.1760755,49.8638264,1,"21, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C00007004999,7/4999,184.12
Building2D.ACT_cf0a718a-b594-4543-8414-04b2b993d06d,6.2229972,49.8793478,1,"4, Am Roudebierg, 9357 Bettendorf, Luxembourg",013A00908005111,908/5111,672.82
Building2D.ACT_cf1f8c61-5c9c-447a-8ce8-2c15b0a48fef,6.1788508,49.8667054,1,"14, Rue des Jardins, 9371 Gilsdorf, Luxembourg",013C00646004736,646/4736,843.56
Building2D.ACT_cf284325-f55d-4700-b4b3-bd1eb48a2c97,6.1821333,49.8655533,1,"3, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C00195002127,195/2127,147.48
Building2D.ACT_cf290a50-5656-4ce7-b58c-96e044a2d53a,6.2563356,49.8861522,0,,096A00486001703,486/1703,2348.53
Building2D.ACT_cf655088-574a-450d-b754-d1c042dc8dfa,6.1814514,49.8664214,2,"5, Rue du Pont, 9371 Gilsdorf, Luxembourg",013C00502004864,502/4864,110.71
Building2D.ACT_cf82a75c-8f78-46e8-b04c-2162595fe03a,6.2172758,49.8714058,1,"6, Route d'Eppeldorf, 9353 Bettendorf, Luxembourg",013A02698005079,2698/5079,839.1
Building2D.ACT_cf939dd4-2b9a-41b8-9c3b-c32186166fe7,6.23904,49.864966,1,"9, Rue de l'Eglise, 9382 Moestroff, Luxembourg",013B00086002367,86/2367,581.37
Building2D.ACT_cf945a85-8458-4200-bc98-e14828703c0a,6.2393429,49.8642643,1,"15, Rue de l'Eglise, 9382 Moestroff, Luxembourg",013B00088002053,88/2053,859.31
Building2D.ACT_cfc5044a-7c16-4db8-aae3-1961eaf52d8f,6.1769525,49.8629944,1,"8, Am Aal, 9370 Gilsdorf, Luxembourg",013C00045005145,45/5145,794.4
Building2D.ACT_cff7fc1d-7fc0-4827-b450-2d0438651dd9,6.1819245,49.8976409,1,"6, Am Dall, 9395 Tandel, Luxembourg",004E00036004074,36/4074,1435.16
Building2D.ACT_cffb6a87-726a-42c3-9932-6ffa69267925,6.2201971,49.87789,1,"40, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004748,411/4748,549.37
Building2D.ACT_d052456a-e090-4e1a-9903-7331c38dc6c3,6.1844911,49.8705833,0,,013C02777004755,2777/4755,234.16
Building2D.ACT_d087fab2-f411-445b-9bc6-a3446f056178,6.2394779,49.8639084,1,"19, Rue de l'Eglise, 9382 Moestroff, Luxembourg",013B00088002055,88/2055,892.16
Building2D.ACT_d0ab4cd5-2a9c-44ec-a615-c0cd14923a43,6.2376965,49.8672165,1,"36, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00137002279,137/2279,317.09
Building2D.ACT_d0cd7dea-a666-429c-920c-d93c7dc269b2,6.2378756,49.86631,1,"10, Rue de l'Eglise, 9382 Moestroff, Luxembourg",013B00153002031,153/2031,1572.83
Building2D.ACT_d1070205-e601-4086-8300-7b21d905a2d1,6.2126822,49.8766989,1,"1, Am Elick, 9354 Bettendorf, Luxembourg",013A00074004354,74/4354,653.13
Building2D.ACT_d118f08b-91f0-4312-8e53-23b62392c735,6.2593985,49.8688192,1,"9, Cité Jean Hientgen, 9390 Reisdorf, Luxembourg",096C00207003109,207/3109,736.44
Building2D.ACT_d11af609-0d02-4218-949a-5d13221e3b30,6.2566482,49.8823827,0,,096A00032001436,32/1436,562.5
Building2D.ACT_d1425461-3849-4239-8d2e-e9cbe9d17d13,6.2220155,49.8745594,1,"1C, Rue du Moulin, 9353 Bettendorf, Luxembourg",013A00381005134,381/5134,2360.62
Building2D.ACT_d161b7a3-3230-4866-9d71-51efa0d72197,6.1757837,49.86719,0,,030B00016000613,16/613,3430.2
Building2D.ACT_d1a72d04-fab7-4125-bce3-a6af7f9c1482,6.2594455,49.86849,1,"10, Cité Jean Hientgen, 9390 Reisdorf, Luxembourg",096C00203003117,203/3117,584.67
Building2D.ACT_d1b2d375-bab6-498e-845f-b3befcbd8f42,6.23952,49.8698286,1,"19, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01409002363,1409/2363,305.68
Building2D.ACT_d1b5b14c-f20a-4847-ad2b-4ea6e2adfed4,6.25644,49.8818557,0,,096A00130001762,130/1762,2671.12
Building2D.ACT_d232f023-44d9-4d14-8ae9-eada684f04dc,6.2209089,49.8730367,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_d278ac05-0671-44da-ab23-230880423010,6.214366,49.874557,1,"3C, Fraeschegaass, 9353 Bettendorf, Luxembourg",013A00281005766,281/5766,326.81
Building2D.ACT_d2c05455-f55c-4100-94e8-af5b7676602b,6.2597709,49.8666245,1,"27, Rue de la Gare, 9391 Reisdorf, Luxembourg",096C00840003135,840/3135,655.6
Building2D.ACT_d3129f6d-ee5f-4485-a7e4-a581b59132e9,6.2562423,49.8831831,2,"19, Maison, 9456 Hoesdorf, Luxembourg",096A00028001802,28/1802,1121.86
Building2D.ACT_d352d184-87f6-430b-9d75-c49d399bef97,6.2584521,49.8656342,0,,096C00839003133,839/3133,1036.23
Building2D.ACT_d383f03c-7f4b-4b3c-a881-8fd9329e2144,6.2177046,49.8704523,1,"12B, Route d'Eppeldorf, 9353 Bettendorf, Luxembourg",013A02698005525,2698/5525,200.39
Building2D.ACT_d3b03493-2386-4659-a4e1-7df65d78a3c9,6.1724214,49.8686157,1,"108, Rue Clairefontaine, 9221 Diekirch, Luxembourg",030A02720009246,2720/9246,806.62
Building2D.ACT_d3d7fd7c-7ec6-479e-9115-a938c8f067ab,6.188486,49.879602,0,,013A01076003535,1076/3535,845.7
Building2D.ACT_d3d9b950-4a7d-49f3-9d6b-cd7b2d7b9337,6.1818781,49.8663246,1,"2A, Rue du Pont, 9371 Gilsdorf, Luxembourg",013C00501005106,501/5106,410.6
Building2D.ACT_d3da4ad5-36b3-44c9-b73c-50fa57b14269,6.1819165,49.8963275,0,,004E00021003925,21/3925,1215.01
Building2D.ACT_d3e14dac-a240-472f-9292-58915f17fe5d,6.2156078,49.873915,0,,013A00248005085,248/5085,1575.99
Building2D.ACT_d3e98531-e29d-456c-b6cc-003309ec091e,6.2378937,49.8673312,0,,013B00132002391,132/2391,882.61
Building2D.ACT_d4249cbb-7d5a-410c-a3e1-0195a93ced0e,6.182862,49.867066,0,,,,
Building2D.ACT_d471cc31-e28c-4d19-9050-84aa5acedabb,6.1769214,49.8625843,0,,013C02200005047,2200/5047,2034.74
Building2D.ACT_d48537aa-29ce-4cc4-8144-cbe0622af02b,6.1747729,49.86714,0,,030B00002001537,2/1537,36065.73
Building2D.ACT_d4a2beb0-3ade-414f-a52c-499443f53032,6.2203786,49.8779214,1,"42, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004749,411/4749,368.77
Building2D.ACT_d4af8897-ac80-4697-aefc-0041b7cebde7,6.2389255,49.871954,1,"4, Rue des Vergers, 9381 Moestroff, Luxembourg",013B01321002274,1321/2274,1952.88
Building2D.ACT_d4eb53f9-bd77-489f-8d6b-aab8066a68a5,6.220414,49.876616,1,"91, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00392004771,392/4771,447.37
Building2D.ACT_d4f1ab47-193e-4cdd-863e-3b1005da375b,6.1803871,49.8653414,1,"6, Rue de l'Eau, 9373 Gilsdorf, Luxembourg",013C00110005041,110/5041,201.57
Building2D.ACT_d4f6c5fa-0a53-4d09-a84b-a29d442148ed,6.1874215,49.8675585,1,"75, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00371004478,371/4478,245.75
Building2D.ACT_d511c7fb-3c98-483f-a293-cbf7d8affa49,6.2372562,49.8676477,1,"15, Im Wohweg, 9382 Moestroff, Luxembourg",013B00006002307,6/2307,592.52
Building2D.ACT_d538694b-a279-4790-8f32-94236a205d20,6.21272,49.873488,1,"24, Fraeschegaass, 9353 Bettendorf, Luxembourg",013A00272000804,272/804,1264.31
Building2D.ACT_d574efd7-581f-40f3-8cd1-79e37234d190,6.2158944,49.8736689,0,,013A00248005166,248/5166,452.98
Building2D.ACT_d5a0cb49-eba2-4633-aed3-46d69cb343d7,6.2204414,49.8792971,0,,013A00459004866,459/4866,818.92
Building2D.ACT_d5bb6a74-bba9-4272-872b-f32e200ec2eb,6.2557187,49.8650662,0,,096C00192000001,192/1,1559.19
Building2D.ACT_d5c75739-5808-4ab8-84aa-da84037bd306,6.1902162,49.8806338,0,,,,
Building2D.ACT_d5cc9050-29d0-4c76-b16c-167b8e7bf1a2,6.1732444,49.8686661,1,"118, Rue Clairefontaine, 9221 Diekirch, Luxembourg",030A02756007116,2756/7116,219.36
Building2D.ACT_d5d35378-0f5b-4033-a4fe-407c890754dd,6.2397291,49.8694036,0,,013B01406001841,1406/1841,694.24
Building2D.ACT_d5dc3b6f-c2c7-4da7-b7a6-7865b027ee45,6.20396,49.8982832,1,"3, Am Duerf, 9459 Longsdorf, Luxembourg",047C00014000241,14/241,1183.12
Building2D.ACT_d5f2dafa-0e6a-4dc7-a743-0d0578cada28,6.175877,49.8644595,1,"1C, Rue Principale, 9370 Gilsdorf, Luxembourg",030B00067001720,67/1720,289.63
Building2D.ACT_d652f37c-1b70-433e-be60-5e2d2c427f85,6.2376518,49.8670136,1,"32, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00138002397,138/2397,106.55
Building2D.ACT_d686e6b0-4836-4fb8-978b-697299759e98,6.1713273,49.8647836,1,"106, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00100001111,100/1111,325.66
Building2D.ACT_d689267c-f0af-478d-bb93-f2f066901320,6.2127329,49.87406,1,"11, Fraeschegaass, 9353 Bettendorf, Luxembourg",013A00274005212,274/5212,797.89
Building2D.ACT_d6ba6b40-5f5a-481f-acd9-fa7d131ec91a,6.2058364,49.896338,0,,047C00167000184,167/184,85713.94
Building2D.ACT_d6bb9d89-3c96-4f9e-a255-b528397bbafe,6.2150877,49.8742854,1,"10, Fraeschegaass, 9353 Bettendorf, Luxembourg",013A00259005873,259/5873,96.36
Building2D.ACT_d6db339f-a86b-4e4e-a606-6d889f05657a,6.215596,49.876874,1,"8, Rue de l'Eglise, 9355 Bettendorf, Luxembourg",013A00099005716,99/5716,209.91
Building2D.ACT_d6ddd3ba-0aa7-4926-8c9f-7d24d75a9b26,6.169106,49.870908,0,,030A02876005940,2876/5940,1328.05
Building2D.ACT_d6f2be07-ca1d-43bf-a8fb-33a26031f156,6.1801142,49.86468,1,"12, Rue de l'Eau, 9373 Gilsdorf, Luxembourg",013C00120004143,120/4143,88.66
Building2D.ACT_d704a632-7685-4f45-87d6-a4078d4893d6,6.2388369,49.866735,1,"7, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00086001989,86/1989,8004.41
Building2D.ACT_d711ed2e-fccb-4363-b2c5-2f9890068557,6.2104533,49.8762433,0,,013A00066001659,66/1659,2066.02
Building2D.ACT_d72a78af-a635-4c7b-a5fd-89258edeec7a,6.17596,49.8634814,1,"9, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C02189004451,2189/4451,332.99
Building2D.ACT_d75243ea-f3b2-4330-a62c-b3e919d39b74,6.181095,49.864967,0,,013C00150005037,150/5037,319.35
Building2D.ACT_d75a2fbc-a055-47cd-9f63-5bf832dcd00a,6.2370743,49.86868,1,"5, Im Wohweg, 9382 Moestroff, Luxembourg",013B00299002032,299/2032,789.22
Building2D.ACT_d7744879-9f3e-4f7c-96a4-ca5829721728,6.207684,49.898238,0,,047C00007000258,7/258,667.21
Building2D.ACT_d7a42140-0ee4-4156-b464-be2c5cb35153,6.1812947,49.8834847,0,,004D02073000001,2073/1,8687.32
Building2D.ACT_d7bfd41a-4a20-4fb7-881b-7835fa34d5dc,6.239804,49.8693187,1,"25, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01406001841,1406/1841,694.24
Building2D.ACT_d7d8b88b-edeb-40b9-bc71-09f9a8175a82,6.2376689,49.8667944,1,"13, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00139002083,139/2083,271.82
Building2D.ACT_d7e96b48-63e7-4b86-8110-c8bd0b0e329f,6.17654,49.862128,1,"15, Am Aal, 9370 Gilsdorf, Luxembourg",013C02199004994,2199/4994,317.27
Building2D.ACT_d817db2f-ec9d-43d6-95f1-7fc319f3433a,6.17277,49.8670071,0,,030B00006001526,6/1526,3226.94
Building2D.ACT_d827f8ca-31d2-4a6e-801e-7e15dc6d4d86,6.18847,49.87381,0,,004D02142002430,2142/2430,10409.53
Building2D.ACT_d845204c-aee2-4b17-a51a-add1905b87b4,6.2363386,49.8690457,0,,013B00398002022,398/2022,551.03
Building2D.ACT_d8499ec3-ba0b-40df-8633-366cdbfb529c,6.257346,49.884866,0,,096A00092000001,92/1,840.4
Building2D.ACT_d850906e-2acf-4b5f-86fc-d56c3894209b,6.1700738,49.8649523,1,"88, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00100001093,100/1093,318.32
Building2D.ACT_d85ac50c-f046-4e3b-8e6a-4ed69c76da89,6.1801776,49.8657932,1,"29, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00535004429,535/4429,628.36
Building2D.ACT_d85e8800-27c6-442f-a9f9-c901c7b336a0,6.21611,49.879498,0,,013A00436005168,436/5168,11634.73
Building2D.ACT_d88d52ab-e6bf-4757-b087-27f51d3bd4e1,6.2417646,49.86455,1,"6, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01506002355,1506/2355,270.8
Building2D.ACT_d8d0494c-7427-4654-91fe-cdb33f95f824,6.2285749,49.8621341,0,,013A02841005710,2841/5710,43541.32
Building2D.ACT_d8de668a-7b84-406d-81dd-1c1623f4033d,6.179718,49.865492,0,,013C00546004634,546/4634,812.26
Building2D.ACT_d8e1bebb-88b0-4a90-a4ac-eb84f5d6b180,6.1790767,49.8633192,1,"10, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C01033003157,1033/3157,1551.91
Building2D.ACT_d90977f3-bd8d-4c0d-b813-1e31978af389,6.1746414,49.8671329,0,,030B00002001537,2/1537,36065.73
Building2D.ACT_d91f7f8b-baf8-469c-a345-9b85936b85ee,6.2617382,49.8689009,0,,096C00264003397,264/3397,280.54
Building2D.ACT_d94a54df-dd60-414c-a6f7-090e986ec677,6.2387355,49.8730118,1,"12A, Rue des Vergers, 9381 Moestroff, Luxembourg",013B01300002270,1300/2270,499.07
Building2D.ACT_d9500a4b-46bf-4c98-b883-da08f26415e4,6.21738,49.8694346,1,"5B, Route d'Eppeldorf, 9353 Bettendorf, Luxembourg",013A02502002747,2502/2747,423.95
Building2D.ACT_d95d9938-2e3b-4f65-97aa-793554e21653,6.1839518,49.8670282,1,"57B, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00427005090,427/5090,221.94
Building2D.ACT_d9a933f7-5648-4e79-bdaf-b187475bcab0,6.2219971,49.8795643,0,,013A00476005140,476/5140,605.33
Building2D.ACT_d9c5caf8-5ba4-4634-b383-229bfe7daeb1,6.2577054,49.8832762,1,"14A, Maison, 9456 Hoesdorf, Luxembourg",096A00052001757,52/1757,9643.84
Building2D.ACT_d9e8f9cf-7f36-45a4-a4e1-b20a0caed339,6.1686525,49.891136,1,"26, Am Eck, 9351 Bastendorf, Luxembourg",004D01505004135,1505/4135,1200.92
Building2D.ACT_da092c6d-616a-4856-8404-da95a268e015,6.256172,49.882844,0,,096A00021001746,21/1746,155.32
